REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
NAmerica,PWRHYDUSATX01,1,2037.0,
NAmerica,PWRHYDUSATX01,1,2038.0,
NAmerica,PWRHYDUSATX01,1,2039.0,
NAmerica,PWRHYDUSATX01,1,2040.0,
NAmerica,PWRHYDUSATX01,1,2041.0,
NAmerica,PWRHYDUSATX01,1,2042.0,
NAmerica,PWRHYDUSATX01,1,2043.0,
NAmerica,PWRHYDUSATX01,1,2044.0,
NAmerica,PWRHYDUSATX01,1,2045.0,
NAmerica,PWRHYDUSATX01,1,2046.0,
NAmerica,PWRHYDUSATX01,1,2047.0,
NAmerica,PWRHYDUSATX01,1,2048.0,
NAmerica,PWRHYDUSATX01,1,2049.0,
NAmerica,PWRHYDUSATX01,1,2050.0,
NAmerica,PWRHYDUSAMW01,1,2019.0,
NAmerica,PWRHYDUSAMW01,1,2020.0,
NAmerica,PWRHYDUSAMW01,1,2021.0,
NAmerica,PWRHYDUSAMW01,1,2022.0,
NAmerica,PWRHYDUSAMW01,1,2023.0,
NAmerica,PWRHYDUSAMW01,1,2024.0,
NAmerica,PWRHYDUSAMW01,1,2025.0,
NAmerica,PWRHYDUSAMW01,1,2026.0,
NAmerica,PWRHYDUSAMW01,1,2027.0,
NAmerica,PWRHYDUSAMW01,1,2028.0,
NAmerica,PWRHYDUSAMW01,1,2029.0,
NAmerica,PWRHYDUSAMW01,1,2030.0,
NAmerica,PWRHYDUSAMW01,1,2031.0,
NAmerica,PWRHYDUSAMW01,1,2032.0,
NAmerica,PWRHYDUSAMW01,1,2033.0,
NAmerica,PWRHYDUSAMW01,1,2034.0,
NAmerica,PWRHYDUSAMW01,1,2035.0,
NAmerica,PWRHYDUSAMW01,1,2036.0,
NAmerica,PWRHYDUSAMW01,1,2037.0,
NAmerica,PWRHYDUSAMW01,1,2038.0,
NAmerica,PWRHYDUSAMW01,1,2039.0,
NAmerica,PWRHYDUSAMW01,1,2040.0,
NAmerica,PWRHYDUSAMW01,1,2041.0,
NAmerica,PWRHYDUSAMW01,1,2042.0,
NAmerica,PWRHYDUSAMW01,1,2043.0,
NAmerica,PWRHYDUSAMW01,1,2044.0,
NAmerica,PWRHYDUSAMW01,1,2045.0,
NAmerica,PWRHYDUSAMW01,1,2046.0,
NAmerica,PWRHYDUSAMW01,1,2047.0,
NAmerica,PWRHYDUSAMW01,1,2048.0,
NAmerica,PWRHYDUSAMW01,1,2049.0,
NAmerica,PWRHYDUSAMW01,1,2050.0,
NAmerica,PWRHYDUSAAL01,1,2019.0,
NAmerica,PWRHYDUSAAL01,1,2020.0,
NAmerica,PWRHYDUSAAL01,1,2021.0,
NAmerica,PWRHYDUSAAL01,1,2022.0,
NAmerica,PWRHYDUSAAL01,1,2023.0,
NAmerica,PWRHYDUSAAL01,1,2024.0,
NAmerica,PWRHYDUSAAL01,1,2025.0,
NAmerica,PWRHYDUSAAL01,1,2026.0,
NAmerica,PWRHYDUSAAL01,1,2027.0,
NAmerica,PWRHYDUSAAL01,1,2028.0,
NAmerica,PWRHYDUSAAL01,1,2029.0,
NAmerica,PWRHYDUSAAL01,1,2030.0,
NAmerica,PWRHYDUSAAL01,1,2031.0,
NAmerica,PWRHYDUSAAL01,1,2032.0,
NAmerica,PWRHYDUSAAL01,1,2033.0,
NAmerica,PWRHYDUSAAL01,1,2034.0,
NAmerica,PWRHYDUSAAL01,1,2035.0,
NAmerica,PWRHYDUSAAL01,1,2036.0,
NAmerica,PWRHYDUSAAL01,1,2037.0,
NAmerica,PWRHYDUSAAL01,1,2038.0,
NAmerica,PWRHYDUSAAL01,1,2039.0,
NAmerica,PWRHYDUSAAL01,1,2040.0,
NAmerica,PWRHYDUSAAL01,1,2041.0,
NAmerica,PWRHYDUSAAL01,1,2042.0,
NAmerica,PWRHYDUSAAL01,1,2043.0,
NAmerica,PWRHYDUSAAL01,1,2044.0,
NAmerica,PWRHYDUSAAL01,1,2045.0,
NAmerica,PWRHYDUSAAL01,1,2046.0,
NAmerica,PWRHYDUSAAL01,1,2047.0,
NAmerica,PWRHYDUSAAL01,1,2048.0,
NAmerica,PWRHYDUSAAL01,1,2049.0,
NAmerica,PWRHYDUSAAL01,1,2050.0,
NAmerica,PWRHYDUSAMA01,1,2019.0,
NAmerica,PWRHYDUSAMA01,1,2020.0,
NAmerica,PWRHYDUSAMA01,1,2021.0,
NAmerica,PWRHYDUSAMA01,1,2022.0,
NAmerica,PWRHYDUSAMA01,1,2023.0,
NAmerica,PWRHYDUSAMA01,1,2024.0,
NAmerica,PWRHYDUSAMA01,1,2025.0,
NAmerica,PWRHYDUSAMA01,1,2026.0,
NAmerica,PWRHYDUSAMA01,1,2027.0,
NAmerica,PWRHYDUSAMA01,1,2028.0,
NAmerica,PWRHYDUSAMA01,1,2029.0,
NAmerica,PWRHYDUSAMA01,1,2030.0,
NAmerica,PWRHYDUSAMA01,1,2031.0,
NAmerica,PWRHYDUSAMA01,1,2032.0,
NAmerica,PWRHYDUSAMA01,1,2033.0,
NAmerica,PWRHYDUSAMA01,1,2034.0,
NAmerica,PWRHYDUSAMA01,1,2035.0,
NAmerica,PWRHYDUSAMA01,1,2036.0,
NAmerica,PWRHYDUSAMA01,1,2037.0,
NAmerica,PWRHYDUSAMA01,1,2038.0,
NAmerica,PWRHYDUSAMA01,1,2039.0,
NAmerica,PWRHYDUSAMA01,1,2040.0,
NAmerica,PWRHYDUSAMA01,1,2041.0,
NAmerica,PWRHYDUSAMA01,1,2042.0,
NAmerica,PWRHYDUSAMA01,1,2043.0,
NAmerica,PWRHYDUSAMA01,1,2044.0,
NAmerica,PWRHYDUSAMA01,1,2045.0,
NAmerica,PWRHYDUSAMA01,1,2046.0,
NAmerica,PWRHYDUSAMA01,1,2047.0,
NAmerica,PWRHYDUSAMA01,1,2048.0,
NAmerica,PWRHYDUSAMA01,1,2049.0,
NAmerica,PWRHYDUSAMA01,1,2050.0,
NAmerica,PWRHYDUSASE01,1,2019.0,
NAmerica,PWRHYDUSASE01,1,2020.0,
NAmerica,PWRHYDUSASE01,1,2021.0,
NAmerica,PWRHYDUSASE01,1,2022.0,
NAmerica,PWRHYDUSASE01,1,2023.0,
NAmerica,PWRHYDUSASE01,1,2024.0,
NAmerica,PWRHYDUSASE01,1,2025.0,
NAmerica,PWRHYDUSASE01,1,2026.0,
NAmerica,PWRHYDUSASE01,1,2027.0,
NAmerica,PWRHYDUSASE01,1,2028.0,
NAmerica,PWRHYDUSASE01,1,2029.0,
NAmerica,PWRHYDUSASE01,1,2030.0,
NAmerica,PWRHYDUSASE01,1,2031.0,
NAmerica,PWRHYDUSASE01,1,2032.0,
NAmerica,PWRHYDUSASE01,1,2033.0,
NAmerica,PWRHYDUSASE01,1,2034.0,
NAmerica,PWRHYDUSASE01,1,2035.0,
NAmerica,PWRHYDUSASE01,1,2036.0,
NAmerica,PWRHYDUSASE01,1,2037.0,
NAmerica,PWRHYDUSASE01,1,2038.0,
NAmerica,PWRHYDUSASE01,1,2039.0,
NAmerica,PWRHYDUSASE01,1,2040.0,
NAmerica,PWRHYDUSASE01,1,2041.0,
NAmerica,PWRHYDUSASE01,1,2042.0,
NAmerica,PWRHYDUSASE01,1,2043.0,
NAmerica,PWRHYDUSASE01,1,2044.0,
NAmerica,PWRHYDUSASE01,1,2045.0,
NAmerica,PWRHYDUSASE01,1,2046.0,
NAmerica,PWRHYDUSASE01,1,2047.0,
NAmerica,PWRHYDUSASE01,1,2048.0,
NAmerica,PWRHYDUSASE01,1,2049.0,
NAmerica,PWRHYDUSASE01,1,2050.0,
NAmerica,PWRHYDUSAFL01,1,2019.0,
NAmerica,PWRHYDUSAFL01,1,2020.0,
NAmerica,PWRHYDUSAFL01,1,2021.0,
NAmerica,PWRHYDUSAFL01,1,2022.0,
NAmerica,PWRHYDUSAFL01,1,2023.0,
NAmerica,PWRHYDUSAFL01,1,2024.0,
NAmerica,PWRHYDUSAFL01,1,2025.0,
NAmerica,PWRHYDUSAFL01,1,2026.0,
NAmerica,PWRHYDUSAFL01,1,2027.0,
NAmerica,PWRHYDUSAFL01,1,2028.0,
NAmerica,PWRHYDUSAFL01,1,2029.0,
NAmerica,PWRHYDUSAFL01,1,2030.0,
NAmerica,PWRHYDUSAFL01,1,2031.0,
NAmerica,PWRHYDUSAFL01,1,2032.0,
NAmerica,PWRHYDUSAFL01,1,2033.0,
NAmerica,PWRHYDUSAFL01,1,2034.0,
NAmerica,PWRHYDUSAFL01,1,2035.0,
NAmerica,PWRHYDUSAFL01,1,2036.0,
NAmerica,PWRHYDUSAFL01,1,2037.0,
NAmerica,PWRHYDUSAFL01,1,2038.0,
NAmerica,PWRHYDUSAFL01,1,2039.0,
NAmerica,PWRHYDUSAFL01,1,2040.0,
NAmerica,PWRHYDUSAFL01,1,2041.0,
NAmerica,PWRHYDUSAFL01,1,2042.0,
NAmerica,PWRHYDUSAFL01,1,2043.0,
NAmerica,PWRHYDUSAFL01,1,2044.0,
NAmerica,PWRHYDUSAFL01,1,2045.0,
NAmerica,PWRHYDUSAFL01,1,2046.0,
NAmerica,PWRHYDUSAFL01,1,2047.0,
NAmerica,PWRHYDUSAFL01,1,2048.0,
NAmerica,PWRHYDUSAFL01,1,2049.0,
NAmerica,PWRHYDUSAFL01,1,2050.0,
NAmerica,PWRHYDUSANY01,1,2019.0,
NAmerica,PWRHYDUSANY01,1,2020.0,
NAmerica,PWRHYDUSANY01,1,2021.0,
NAmerica,PWRHYDUSANY01,1,2022.0,
NAmerica,PWRHYDUSANY01,1,2023.0,
NAmerica,PWRHYDUSANY01,1,2024.0,
NAmerica,PWRHYDUSANY01,1,2025.0,
NAmerica,PWRHYDUSANY01,1,2026.0,
NAmerica,PWRHYDUSANY01,1,2027.0,
NAmerica,PWRHYDUSANY01,1,2028.0,
NAmerica,PWRHYDUSANY01,1,2029.0,
NAmerica,PWRHYDUSANY01,1,2030.0,
NAmerica,PWRHYDUSANY01,1,2031.0,
NAmerica,PWRHYDUSANY01,1,2032.0,
NAmerica,PWRHYDUSANY01,1,2033.0,
NAmerica,PWRHYDUSANY01,1,2034.0,
NAmerica,PWRHYDUSANY01,1,2035.0,
NAmerica,PWRHYDUSANY01,1,2036.0,
NAmerica,PWRHYDUSANY01,1,2037.0,
NAmerica,PWRHYDUSANY01,1,2038.0,
NAmerica,PWRHYDUSANY01,1,2039.0,
NAmerica,PWRHYDUSANY01,1,2040.0,
NAmerica,PWRHYDUSANY01,1,2041.0,
NAmerica,PWRHYDUSANY01,1,2042.0,
NAmerica,PWRHYDUSANY01,1,2043.0,
NAmerica,PWRHYDUSANY01,1,2044.0,
NAmerica,PWRHYDUSANY01,1,2045.0,
NAmerica,PWRHYDUSANY01,1,2046.0,
NAmerica,PWRHYDUSANY01,1,2047.0,
NAmerica,PWRHYDUSANY01,1,2048.0,
NAmerica,PWRHYDUSANY01,1,2049.0,
NAmerica,PWRHYDUSANY01,1,2050.0,
NAmerica,PWRHYDUSANE01,1,2019.0,
NAmerica,PWRHYDUSANE01,1,2020.0,
NAmerica,PWRHYDUSANE01,1,2021.0,
NAmerica,PWRHYDUSANE01,1,2022.0,
NAmerica,PWRHYDUSANE01,1,2023.0,
NAmerica,PWRHYDUSANE01,1,2024.0,
NAmerica,PWRHYDUSANE01,1,2025.0,
NAmerica,PWRHYDUSANE01,1,2026.0,
NAmerica,PWRHYDUSANE01,1,2027.0,
NAmerica,PWRHYDUSANE01,1,2028.0,
NAmerica,PWRHYDUSANE01,1,2029.0,
NAmerica,PWRHYDUSANE01,1,2030.0,
NAmerica,PWRHYDUSANE01,1,2031.0,
NAmerica,PWRHYDUSANE01,1,2032.0,
NAmerica,PWRHYDUSANE01,1,2033.0,
NAmerica,PWRHYDUSANE01,1,2034.0,
NAmerica,PWRHYDUSANE01,1,2035.0,
NAmerica,PWRHYDUSANE01,1,2036.0,
NAmerica,PWRHYDUSANE01,1,2037.0,
NAmerica,PWRHYDUSANE01,1,2038.0,
NAmerica,PWRHYDUSANE01,1,2039.0,
NAmerica,PWRHYDUSANE01,1,2040.0,
NAmerica,PWRHYDUSANE01,1,2041.0,
NAmerica,PWRHYDUSANE01,1,2042.0,
NAmerica,PWRHYDUSANE01,1,2043.0,
NAmerica,PWRHYDUSANE01,1,2044.0,
NAmerica,PWRHYDUSANE01,1,2045.0,
NAmerica,PWRHYDUSANE01,1,2046.0,
NAmerica,PWRHYDUSANE01,1,2047.0,
NAmerica,PWRHYDUSANE01,1,2048.0,
NAmerica,PWRHYDUSANE01,1,2049.0,
NAmerica,PWRHYDUSANE01,1,2050.0,
NAmerica,PWRSPVUSANW01,1,2019.0,0.0
NAmerica,PWRSPVUSANW01,1,2020.0,0.0
NAmerica,PWRSPVUSANW01,1,2021.0,0.0
NAmerica,PWRSPVUSANW01,1,2022.0,0.0
NAmerica,PWRSPVUSANW01,1,2023.0,0.0
NAmerica,PWRSPVUSANW01,1,2024.0,0.0
NAmerica,PWRSPVUSANW01,1,2025.0,0.0
NAmerica,PWRSPVUSANW01,1,2026.0,0.0
NAmerica,PWRSPVUSANW01,1,2027.0,0.0
NAmerica,PWRSPVUSANW01,1,2028.0,0.0
NAmerica,PWRSPVUSANW01,1,2029.0,0.0
NAmerica,PWRSPVUSANW01,1,2030.0,0.0
NAmerica,PWRSPVUSANW01,1,2031.0,0.0
NAmerica,PWRSPVUSANW01,1,2032.0,0.0
NAmerica,PWRSPVUSANW01,1,2033.0,0.0
NAmerica,PWRSPVUSANW01,1,2034.0,0.0
NAmerica,PWRSPVUSANW01,1,2035.0,0.0
NAmerica,PWRSPVUSANW01,1,2036.0,0.0
NAmerica,PWRSPVUSANW01,1,2037.0,0.0
NAmerica,PWRSPVUSANW01,1,2038.0,0.0
NAmerica,PWRSPVUSANW01,1,2039.0,0.0
NAmerica,PWRSPVUSANW01,1,2040.0,0.0
NAmerica,PWRSPVUSANW01,1,2041.0,0.0
NAmerica,PWRSPVUSANW01,1,2042.0,0.0
NAmerica,PWRSPVUSANW01,1,2043.0,0.0
NAmerica,PWRSPVUSANW01,1,2044.0,0.0
NAmerica,PWRSPVUSANW01,1,2045.0,0.0
NAmerica,PWRSPVUSANW01,1,2046.0,0.0
NAmerica,PWRSPVUSANW01,1,2047.0,0.0
NAmerica,PWRSPVUSANW01,1,2048.0,0.0
NAmerica,PWRSPVUSANW01,1,2049.0,0.0
NAmerica,PWRSPVUSANW01,1,2050.0,0.0
NAmerica,PWRSPVUSACA01,1,2019.0,0.0
NAmerica,PWRSPVUSACA01,1,2020.0,0.0
NAmerica,PWRSPVUSACA01,1,2021.0,0.0
NAmerica,PWRSPVUSACA01,1,2022.0,0.0
NAmerica,PWRSPVUSACA01,1,2023.0,0.0
NAmerica,PWRSPVUSACA01,1,2024.0,0.0
NAmerica,PWRSPVUSACA01,1,2025.0,0.0
NAmerica,PWRSPVUSACA01,1,2026.0,0.0
NAmerica,PWRSPVUSACA01,1,2027.0,0.0
NAmerica,PWRSPVUSACA01,1,2028.0,0.0
NAmerica,PWRSPVUSACA01,1,2029.0,0.0
NAmerica,PWRSPVUSACA01,1,2030.0,0.0
NAmerica,PWRSPVUSACA01,1,2031.0,0.0
NAmerica,PWRSPVUSACA01,1,2032.0,0.0
NAmerica,PWRSPVUSACA01,1,2033.0,0.0
NAmerica,PWRSPVUSACA01,1,2034.0,0.0
NAmerica,PWRSPVUSACA01,1,2035.0,0.0
NAmerica,PWRSPVUSACA01,1,2036.0,0.0
NAmerica,PWRSPVUSACA01,1,2037.0,0.0
NAmerica,PWRSPVUSACA01,1,2038.0,0.0
NAmerica,PWRSPVUSACA01,1,2039.0,0.0
NAmerica,PWRSPVUSACA01,1,2040.0,0.0
NAmerica,PWRSPVUSACA01,1,2041.0,0.0
NAmerica,PWRSPVUSACA01,1,2042.0,0.0
NAmerica,PWRSPVUSACA01,1,2043.0,0.0
NAmerica,PWRSPVUSACA01,1,2044.0,0.0
NAmerica,PWRSPVUSACA01,1,2045.0,0.0
NAmerica,PWRSPVUSACA01,1,2046.0,0.0
NAmerica,PWRSPVUSACA01,1,2047.0,0.0
NAmerica,PWRSPVUSACA01,1,2048.0,0.0
NAmerica,PWRSPVUSACA01,1,2049.0,0.0
NAmerica,PWRSPVUSACA01,1,2050.0,0.0
NAmerica,PWRSPVUSAMN01,1,2019.0,0.0
NAmerica,PWRSPVUSAMN01,1,2020.0,0.0
NAmerica,PWRSPVUSAMN01,1,2021.0,0.0
NAmerica,PWRSPVUSAMN01,1,2022.0,0.0
NAmerica,PWRSPVUSAMN01,1,2023.0,0.0
NAmerica,PWRSPVUSAMN01,1,2024.0,0.0
NAmerica,PWRSPVUSAMN01,1,2025.0,0.0
NAmerica,PWRSPVUSAMN01,1,2026.0,0.0
NAmerica,PWRSPVUSAMN01,1,2027.0,0.0
NAmerica,PWRSPVUSAMN01,1,2028.0,0.0
NAmerica,PWRSPVUSAMN01,1,2029.0,0.0
NAmerica,PWRSPVUSAMN01,1,2030.0,0.0
NAmerica,PWRSPVUSAMN01,1,2031.0,0.0
NAmerica,PWRSPVUSAMN01,1,2032.0,0.0
NAmerica,PWRSPVUSAMN01,1,2033.0,0.0
NAmerica,PWRSPVUSAMN01,1,2034.0,0.0
NAmerica,PWRSPVUSAMN01,1,2035.0,0.0
NAmerica,PWRSPVUSAMN01,1,2036.0,0.0
NAmerica,PWRSPVUSAMN01,1,2037.0,0.0
NAmerica,PWRSPVUSAMN01,1,2038.0,0.0
NAmerica,PWRSPVUSAMN01,1,2039.0,0.0
NAmerica,PWRSPVUSAMN01,1,2040.0,0.0
NAmerica,PWRSPVUSAMN01,1,2041.0,0.0
NAmerica,PWRSPVUSAMN01,1,2042.0,0.0
NAmerica,PWRSPVUSAMN01,1,2043.0,0.0
NAmerica,PWRSPVUSAMN01,1,2044.0,0.0
NAmerica,PWRSPVUSAMN01,1,2045.0,0.0
NAmerica,PWRSPVUSAMN01,1,2046.0,0.0
NAmerica,PWRSPVUSAMN01,1,2047.0,0.0
NAmerica,PWRSPVUSAMN01,1,2048.0,0.0
NAmerica,PWRSPVUSAMN01,1,2049.0,0.0
NAmerica,PWRSPVUSAMN01,1,2050.0,0.0
NAmerica,PWRSPVUSASW01,1,2019.0,0.0
NAmerica,PWRSPVUSASW01,1,2020.0,0.0
NAmerica,PWRSPVUSASW01,1,2021.0,0.0
NAmerica,PWRSPVUSASW01,1,2022.0,0.0
NAmerica,PWRSPVUSASW01,1,2023.0,0.0
NAmerica,PWRSPVUSASW01,1,2024.0,0.0
NAmerica,PWRSPVUSASW01,1,2025.0,0.0
NAmerica,PWRSPVUSASW01,1,2026.0,0.0
NAmerica,PWRSPVUSASW01,1,2027.0,0.0
NAmerica,PWRSPVUSASW01,1,2028.0,0.0
NAmerica,PWRSPVUSASW01,1,2029.0,0.0
NAmerica,PWRSPVUSASW01,1,2030.0,0.0
NAmerica,PWRSPVUSASW01,1,2031.0,0.0
NAmerica,PWRSPVUSASW01,1,2032.0,0.0
NAmerica,PWRSPVUSASW01,1,2033.0,0.0
NAmerica,PWRSPVUSASW01,1,2034.0,0.0
NAmerica,PWRSPVUSASW01,1,2035.0,0.0
NAmerica,PWRSPVUSASW01,1,2036.0,0.0
NAmerica,PWRSPVUSASW01,1,2037.0,0.0
NAmerica,PWRSPVUSASW01,1,2038.0,0.0
NAmerica,PWRSPVUSASW01,1,2039.0,0.0
NAmerica,PWRSPVUSASW01,1,2040.0,0.0
NAmerica,PWRSPVUSASW01,1,2041.0,0.0
NAmerica,PWRSPVUSASW01,1,2042.0,0.0
NAmerica,PWRSPVUSASW01,1,2043.0,0.0
NAmerica,PWRSPVUSASW01,1,2044.0,0.0
NAmerica,PWRSPVUSASW01,1,2045.0,0.0
NAmerica,PWRSPVUSASW01,1,2046.0,0.0
NAmerica,PWRSPVUSASW01,1,2047.0,0.0
NAmerica,PWRSPVUSASW01,1,2048.0,0.0
NAmerica,PWRSPVUSASW01,1,2049.0,0.0
NAmerica,PWRSPVUSASW01,1,2050.0,0.0
NAmerica,PWRSPVUSACE01,1,2019.0,0.0
NAmerica,PWRSPVUSACE01,1,2020.0,0.0
NAmerica,PWRSPVUSACE01,1,2021.0,0.0
NAmerica,PWRSPVUSACE01,1,2022.0,0.0
NAmerica,PWRSPVUSACE01,1,2023.0,0.0
NAmerica,PWRSPVUSACE01,1,2024.0,0.0
NAmerica,PWRSPVUSACE01,1,2025.0,0.0
NAmerica,PWRSPVUSACE01,1,2026.0,0.0
NAmerica,PWRSPVUSACE01,1,2027.0,0.0
NAmerica,PWRSPVUSACE01,1,2028.0,0.0
NAmerica,PWRSPVUSACE01,1,2029.0,0.0
NAmerica,PWRSPVUSACE01,1,2030.0,0.0
NAmerica,PWRSPVUSACE01,1,2031.0,0.0
NAmerica,PWRSPVUSACE01,1,2032.0,0.0
NAmerica,PWRSPVUSACE01,1,2033.0,0.0
NAmerica,PWRSPVUSACE01,1,2034.0,0.0
NAmerica,PWRSPVUSACE01,1,2035.0,0.0
NAmerica,PWRSPVUSACE01,1,2036.0,0.0
NAmerica,PWRSPVUSACE01,1,2037.0,0.0
NAmerica,PWRSPVUSACE01,1,2038.0,0.0
NAmerica,PWRSPVUSACE01,1,2039.0,0.0
NAmerica,PWRSPVUSACE01,1,2040.0,0.0
NAmerica,PWRSPVUSACE01,1,2041.0,0.0
NAmerica,PWRSPVUSACE01,1,2042.0,0.0
NAmerica,PWRSPVUSACE01,1,2043.0,0.0
NAmerica,PWRSPVUSACE01,1,2044.0,0.0
NAmerica,PWRSPVUSACE01,1,2045.0,0.0
NAmerica,PWRSPVUSACE01,1,2046.0,0.0
NAmerica,PWRSPVUSACE01,1,2047.0,0.0
NAmerica,PWRSPVUSACE01,1,2048.0,0.0
NAmerica,PWRSPVUSACE01,1,2049.0,0.0
NAmerica,PWRSPVUSACE01,1,2050.0,0.0
NAmerica,PWRSPVUSATX01,1,2019.0,0.0
NAmerica,PWRSPVUSATX01,1,2020.0,0.0
NAmerica,PWRSPVUSATX01,1,2021.0,0.0
NAmerica,PWRSPVUSATX01,1,2022.0,0.0
NAmerica,PWRSPVUSATX01,1,2023.0,0.0
NAmerica,PWRSPVUSATX01,1,2024.0,0.0
NAmerica,PWRSPVUSATX01,1,2025.0,0.0
NAmerica,PWRSPVUSATX01,1,2026.0,0.0
NAmerica,PWRSPVUSATX01,1,2027.0,0.0
NAmerica,PWRSPVUSATX01,1,2028.0,0.0
NAmerica,PWRSPVUSATX01,1,2029.0,0.0
NAmerica,PWRSPVUSATX01,1,2030.0,0.0
NAmerica,PWRSPVUSATX01,1,2031.0,0.0
NAmerica,PWRSPVUSATX01,1,2032.0,0.0
NAmerica,PWRSPVUSATX01,1,2033.0,0.0
NAmerica,PWRSPVUSATX01,1,2034.0,0.0
NAmerica,PWRSPVUSATX01,1,2035.0,0.0
NAmerica,PWRSPVUSATX01,1,2036.0,0.0
NAmerica,PWRSPVUSATX01,1,2037.0,0.0
NAmerica,PWRSPVUSATX01,1,2038.0,0.0
NAmerica,PWRSPVUSATX01,1,2039.0,0.0
NAmerica,PWRSPVUSATX01,1,2040.0,0.0
NAmerica,PWRSPVUSATX01,1,2041.0,0.0
NAmerica,PWRSPVUSATX01,1,2042.0,0.0
NAmerica,PWRSPVUSATX01,1,2043.0,0.0
NAmerica,PWRSPVUSATX01,1,2044.0,0.0
NAmerica,PWRSPVUSATX01,1,2045.0,0.0
NAmerica,PWRSPVUSATX01,1,2046.0,0.0
NAmerica,PWRSPVUSATX01,1,2047.0,0.0
NAmerica,PWRSPVUSATX01,1,2048.0,0.0
NAmerica,PWRSPVUSATX01,1,2049.0,0.0
NAmerica,PWRSPVUSATX01,1,2050.0,0.0
NAmerica,PWRSPVUSAMW01,1,2019.0,0.0
NAmerica,PWRSPVUSAMW01,1,2020.0,0.0
NAmerica,PWRSPVUSAMW01,1,2021.0,0.0
NAmerica,PWRSPVUSAMW01,1,2022.0,0.0
NAmerica,PWRSPVUSAMW01,1,2023.0,0.0
NAmerica,PWRSPVUSAMW01,1,2024.0,0.0
NAmerica,PWRSPVUSAMW01,1,2025.0,0.0
NAmerica,PWRSPVUSAMW01,1,2026.0,0.0
NAmerica,PWRSPVUSAMW01,1,2027.0,0.0
NAmerica,PWRSPVUSAMW01,1,2028.0,0.0
NAmerica,PWRSPVUSAMW01,1,2029.0,0.0
NAmerica,PWRSPVUSAMW01,1,2030.0,0.0
NAmerica,PWRSPVUSAMW01,1,2031.0,0.0
NAmerica,PWRSPVUSAMW01,1,2032.0,0.0
NAmerica,PWRSPVUSAMW01,1,2033.0,0.0
NAmerica,PWRSPVUSAMW01,1,2034.0,0.0
NAmerica,PWRSPVUSAMW01,1,2035.0,0.0
NAmerica,PWRSPVUSAMW01,1,2036.0,0.0
NAmerica,PWRSPVUSAMW01,1,2037.0,0.0
NAmerica,PWRSPVUSAMW01,1,2038.0,0.0
NAmerica,PWRSPVUSAMW01,1,2039.0,0.0
NAmerica,PWRSPVUSAMW01,1,2040.0,0.0
NAmerica,PWRSPVUSAMW01,1,2041.0,0.0
NAmerica,PWRSPVUSAMW01,1,2042.0,0.0
NAmerica,PWRSPVUSAMW01,1,2043.0,0.0
NAmerica,PWRSPVUSAMW01,1,2044.0,0.0
NAmerica,PWRSPVUSAMW01,1,2045.0,0.0
NAmerica,PWRSPVUSAMW01,1,2046.0,0.0
NAmerica,PWRSPVUSAMW01,1,2047.0,0.0
NAmerica,PWRSPVUSAMW01,1,2048.0,0.0
NAmerica,PWRSPVUSAMW01,1,2049.0,0.0
NAmerica,PWRSPVUSAMW01,1,2050.0,0.0
NAmerica,PWRSPVUSAAL01,1,2019.0,0.0
NAmerica,PWRSPVUSAAL01,1,2020.0,0.0
NAmerica,PWRSPVUSAAL01,1,2021.0,0.0
NAmerica,PWRSPVUSAAL01,1,2022.0,0.0
NAmerica,PWRSPVUSAAL01,1,2023.0,0.0
NAmerica,PWRSPVUSAAL01,1,2024.0,0.0
NAmerica,PWRSPVUSAAL01,1,2025.0,0.0
NAmerica,PWRSPVUSAAL01,1,2026.0,0.0
NAmerica,PWRSPVUSAAL01,1,2027.0,0.0
NAmerica,PWRSPVUSAAL01,1,2028.0,0.0
NAmerica,PWRSPVUSAAL01,1,2029.0,0.0
NAmerica,PWRSPVUSAAL01,1,2030.0,0.0
NAmerica,PWRSPVUSAAL01,1,2031.0,0.0
NAmerica,PWRSPVUSAAL01,1,2032.0,0.0
NAmerica,PWRSPVUSAAL01,1,2033.0,0.0
NAmerica,PWRSPVUSAAL01,1,2034.0,0.0
NAmerica,PWRSPVUSAAL01,1,2035.0,0.0
NAmerica,PWRSPVUSAAL01,1,2036.0,0.0
NAmerica,PWRSPVUSAAL01,1,2037.0,0.0
NAmerica,PWRSPVUSAAL01,1,2038.0,0.0
NAmerica,PWRSPVUSAAL01,1,2039.0,0.0
NAmerica,PWRSPVUSAAL01,1,2040.0,0.0
NAmerica,PWRSPVUSAAL01,1,2041.0,0.0
NAmerica,PWRSPVUSAAL01,1,2042.0,0.0
NAmerica,PWRSPVUSAAL01,1,2043.0,0.0
NAmerica,PWRSPVUSAAL01,1,2044.0,0.0
NAmerica,PWRSPVUSAAL01,1,2045.0,0.0
NAmerica,PWRSPVUSAAL01,1,2046.0,0.0
NAmerica,PWRSPVUSAAL01,1,2047.0,0.0
NAmerica,PWRSPVUSAAL01,1,2048.0,0.0
NAmerica,PWRSPVUSAAL01,1,2049.0,0.0
NAmerica,PWRSPVUSAAL01,1,2050.0,0.0
NAmerica,PWRSPVUSAMA01,1,2019.0,0.0
NAmerica,PWRSPVUSAMA01,1,2020.0,0.0
NAmerica,PWRSPVUSAMA01,1,2021.0,0.0
NAmerica,PWRSPVUSAMA01,1,2022.0,0.0
